,num_features,g_fitness,g_score,a_fitness,a_score,spread_sum,spread_mean
0,76.0,0.7163636363636364,0.7454545454545455,0.7163636363636364,0.7454545454545455,4772.822729186346,47.72822729186346
1,34.0,0.7605741626794259,0.7454545454545455,0.7605741626794259,0.7454545454545455,3227.653516175547,32.27653516175547
2,7.0,0.8006315789473685,0.76,0.8006315789473685,0.76,1692.0469824558893,16.920469824558893
3,3.0,0.8288421052631578,0.7899999999999999,0.8288421052631578,0.7899999999999999,858.3492310322514,8.583492310322514
4,3.0,0.8288421052631578,0.7899999999999999,0.8288421052631578,0.7899999999999999,561.2375050568592,5.612375050568591
5,3.0,0.8288421052631578,0.7899999999999999,0.8288421052631578,0.7899999999999999,514.9508416466825,5.1495084164668254
6,3.0,0.7005741626794258,0.7454545454545455,0.8288421052631578,0.7899999999999999,476.7752103566658,4.767752103566658
7,3.0,0.8225837320574163,0.7795454545454545,0.8288421052631578,0.7899999999999999,448.8568140813018,4.488568140813018
8,3.0,0.8225837320574163,0.7795454545454545,0.8288421052631578,0.7899999999999999,396.6357964380105,3.966357964380105
9,3.0,0.8225837320574163,0.7795454545454545,0.8288421052631578,0.7899999999999999,380.08739864917203,3.8008739864917205
10,3.0,0.7026794258373206,0.7454545454545455,0.8288421052631578,0.7899999999999999,367.67032897385604,3.6767032897385605
11,3.0,0.8175311004784689,0.7745454545454545,0.8288421052631578,0.7899999999999999,382.56837271909825,3.8256837271909827
12,3.0,0.8175311004784689,0.7745454545454545,0.8288421052631578,0.7899999999999999,366.67509516092736,3.6667509516092736
13,1.0,0.8425837320574161,0.8045454545454545,0.8425837320574161,0.8045454545454545,361.1568858888665,3.611568858888665
14,1.0,0.8425837320574161,0.8045454545454545,0.8425837320574161,0.8045454545454545,340.1523919290681,3.4015239192906805
15,1.0,0.8425837320574161,0.8045454545454545,0.8425837320574161,0.8045454545454545,319.6868677496626,3.196868677496626
16,1.0,0.6984688995215311,0.7454545454545455,0.8425837320574161,0.8045454545454545,311.8761254176578,3.118761254176578
17,1.0,0.8168038277511962,0.7736363636363637,0.8425837320574161,0.8045454545454545,363.4983086355749,3.6349830863557493
18,1.0,0.8168038277511962,0.7736363636363637,0.8425837320574161,0.8045454545454545,341.47890964522867,3.414789096452287
