,num_features,g_fitness,g_accuracy,g_sensitivity,g_specificity,a_fitness,a_accuracy,a_sensitivity,a_specificity
0,79.0,0.5817052310262836,0.7816866096866096,0.4607142857142857,0.9076023391812866,0.5817052310262836,0.7816866096866096,0.4607142857142857,0.9076023391812866
1,65.0,0.6147181415076152,0.8009401709401709,0.48571428571428565,0.9236842105263158,0.6147181415076152,0.8009401709401709,0.48571428571428565,0.9236842105263158
2,42.0,0.6400344675792045,0.7778404558404558,0.5017857142857143,0.8862573099415206,0.6400344675792045,0.7778404558404558,0.5017857142857143,0.8862573099415206
3,42.0,0.6418133442580811,0.7778176638176638,0.5053571428571428,0.8853801169590643,0.6418133442580811,0.7778176638176638,0.5053571428571428,0.8853801169590643
4,44.0,0.670115040807146,0.8136980056980058,0.5446428571428571,0.9195906432748538,0.670115040807146,0.8136980056980058,0.5446428571428571,0.9195906432748538
5,30.0,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
6,30.0,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
7,30.0,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
8,30.0,0.5213821733821733,0.7807977207977208,0.41428571428571426,0.923391812865497,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
9,30.0,0.6816704678362574,0.8009629629629631,0.5375,0.9029239766081872,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
10,30.0,0.6816704678362574,0.8009629629629631,0.5375,0.9029239766081872,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
11,30.0,0.6816704678362574,0.8009629629629631,0.5375,0.9029239766081872,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
12,30.0,0.519523526765632,0.7527977207977208,0.39999999999999997,0.8906432748538012,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
13,30.0,0.6660035569693464,0.7963589743589743,0.5089285714285714,0.9076023391812866,0.694078500739027,0.8206438746438746,0.5589285714285714,0.9242690058479532
