,num_features,g_fitness,g_accuracy,g_sensitivity,g_specificity,a_fitness,a_accuracy,a_sensitivity,a_specificity,spread_sum,spread_mean
0,87.0,0.6128560343165607,0.7975213675213675,0.5303571428571429,0.9026315789473685,0.6128560343165607,0.7975213675213675,0.5303571428571429,0.9026315789473685,0.0,0.0
1,71.0,0.6341811676627466,0.7886552706552706,0.5446428571428571,0.885672514619883,0.6341811676627466,0.7886552706552706,0.5446428571428571,0.885672514619883,0.0,0.0
2,54.0,0.6483518507807982,0.8000512820512821,0.5303571428571429,0.9064327485380117,0.6483518507807982,0.8000512820512821,0.5303571428571429,0.9064327485380117,0.0,0.0
3,52.0,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
4,52.0,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
5,52.0,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
6,52.0,0.5307957811194653,0.7698518518518519,0.40178571428571425,0.9134502923976608,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
7,52.0,0.6392232247284879,0.7738518518518519,0.48571428571428577,0.8865497076023393,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
8,52.0,0.6447434001670843,0.788962962962963,0.49821428571428567,0.9026315789473685,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
9,52.0,0.6447434001670843,0.788962962962963,0.49821428571428567,0.9026315789473685,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
10,52.0,0.6461899813636656,0.772951566951567,0.5107142857142857,0.8742690058479532,0.6566188355504144,0.8057094017094018,0.5392857142857143,0.9087719298245615,0.0,0.0
11,36.0,0.6584293168819484,0.7972706552706553,0.5142857142857142,0.9078947368421053,0.6584293168819484,0.7972706552706553,0.5142857142857142,0.9078947368421053,0.0,0.0
12,42.0,0.6603606580553949,0.800951566951567,0.5285714285714286,0.9076023391812866,0.6603606580553949,0.800951566951567,0.5285714285714286,0.9076023391812866,0.0,0.0
13,42.0,0.6603606580553949,0.800951566951567,0.5285714285714286,0.9076023391812866,0.6603606580553949,0.800951566951567,0.5285714285714286,0.9076023391812866,0.0,0.0
14,35.0,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
15,35.0,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
16,35.0,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
17,35.0,0.542347442323758,0.7537207977207976,0.43035714285714277,0.8804093567251462,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
18,35.0,0.656702474134053,0.8047977207977208,0.4999999999999999,0.9245614035087719,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
19,35.0,0.659691186299081,0.7963703703703704,0.5089285714285714,0.9073099415204678,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
20,35.0,0.659691186299081,0.7963703703703704,0.5089285714285714,0.9073099415204678,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
21,35.0,0.6605617473170105,0.7705754985754986,0.5303571428571427,0.8646198830409357,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
22,35.0,0.6605617473170105,0.7705754985754986,0.5303571428571427,0.8646198830409357,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
23,35.0,0.6605617473170105,0.7705754985754986,0.5303571428571427,0.8646198830409357,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
24,35.0,0.5423405243878928,0.7612478632478632,0.4321428571428571,0.8897660818713449,0.6690213868003341,0.8052592592592592,0.5285714285714285,0.9140350877192983,0.0,0.0
