,num_features,g_fitness,g_score,a_fitness,a_score
0,71.0,0.6980150375939849,0.71593984962406,0.6980150375939849,0.71593984962406
1,71.0,0.6980150375939849,0.71593984962406,0.6980150375939849,0.71593984962406
2,62.0,0.7074887218045112,0.71593984962406,0.7074887218045112,0.71593984962406
3,62.0,0.7074887218045112,0.71593984962406,0.7074887218045112,0.71593984962406
4,62.0,0.7074887218045112,0.71593984962406,0.7074887218045112,0.71593984962406
5,62.0,0.6716992481203006,0.71593984962406,0.7074887218045112,0.71593984962406
6,62.0,0.7022255639097743,0.71593984962406,0.7074887218045112,0.71593984962406
7,62.0,0.704330827067669,0.71593984962406,0.7074887218045112,0.71593984962406
8,62.0,0.7053834586466163,0.71593984962406,0.7074887218045112,0.71593984962406
9,60.0,0.7095939849624059,0.71593984962406,0.7095939849624059,0.71593984962406
10,60.0,0.7095939849624059,0.71593984962406,0.7095939849624059,0.71593984962406
11,60.0,0.7095939849624059,0.71593984962406,0.7095939849624059,0.71593984962406
12,60.0,0.6706466165413533,0.71593984962406,0.7095939849624059,0.71593984962406
13,60.0,0.7011729323308269,0.71593984962406,0.7095939849624059,0.71593984962406
14,60.0,0.704330827067669,0.71593984962406,0.7095939849624059,0.71593984962406
15,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
16,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
17,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
18,60.0,0.6832781954887217,0.71593984962406,0.7095939849624059,0.71593984962406
19,60.0,0.6990676691729322,0.71593984962406,0.7095939849624059,0.71593984962406
20,60.0,0.7032781954887217,0.71593984962406,0.7095939849624059,0.71593984962406
21,60.0,0.7064360902255638,0.71593984962406,0.7095939849624059,0.71593984962406
22,60.0,0.7064360902255638,0.71593984962406,0.7095939849624059,0.71593984962406
23,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
24,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
25,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
26,60.0,0.6706466165413533,0.71593984962406,0.7095939849624059,0.71593984962406
27,60.0,0.7022255639097743,0.71593984962406,0.7095939849624059,0.71593984962406
28,60.0,0.7043308270676691,0.721203007518797,0.7095939849624059,0.71593984962406
29,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
30,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
31,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
32,60.0,0.672751879699248,0.71593984962406,0.7095939849624059,0.71593984962406
33,60.0,0.6990676691729322,0.71593984962406,0.7095939849624059,0.71593984962406
34,60.0,0.7053834586466163,0.71593984962406,0.7095939849624059,0.71593984962406
35,60.0,0.7095939849624059,0.71593984962406,0.7095939849624059,0.71593984962406
36,60.0,0.7095939849624059,0.71593984962406,0.7095939849624059,0.71593984962406
37,60.0,0.7095939849624059,0.71593984962406,0.7095939849624059,0.71593984962406
38,60.0,0.6622255639097743,0.71593984962406,0.7095939849624059,0.71593984962406
39,60.0,0.7022255639097743,0.71593984962406,0.7095939849624059,0.71593984962406
40,60.0,0.7022255639097743,0.71593984962406,0.7095939849624059,0.71593984962406
41,60.0,0.704330827067669,0.71593984962406,0.7095939849624059,0.71593984962406
42,60.0,0.704330827067669,0.71593984962406,0.7095939849624059,0.71593984962406
43,60.0,0.704330827067669,0.71593984962406,0.7095939849624059,0.71593984962406
44,60.0,0.6601203007518796,0.71593984962406,0.7095939849624059,0.71593984962406
45,60.0,0.704330827067669,0.71593984962406,0.7095939849624059,0.71593984962406
46,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
47,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
48,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
49,60.0,0.6632781954887217,0.71593984962406,0.7095939849624059,0.71593984962406
50,60.0,0.7032781954887217,0.71593984962406,0.7095939849624059,0.71593984962406
51,60.0,0.7064360902255638,0.71593984962406,0.7095939849624059,0.71593984962406
52,60.0,0.7064360902255638,0.71593984962406,0.7095939849624059,0.71593984962406
53,60.0,0.7064360902255638,0.71593984962406,0.7095939849624059,0.71593984962406
54,60.0,0.672751879699248,0.71593984962406,0.7095939849624059,0.71593984962406
55,60.0,0.7001203007518796,0.71593984962406,0.7095939849624059,0.71593984962406
56,60.0,0.7053834586466163,0.71593984962406,0.7095939849624059,0.71593984962406
57,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
58,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
59,60.0,0.7074887218045112,0.71593984962406,0.7095939849624059,0.71593984962406
60,60.0,0.6916992481203006,0.71593984962406,0.7095939849624059,0.71593984962406
61,60.0,0.7011729323308269,0.71593984962406,0.7095939849624059,0.71593984962406
62,60.0,0.704330827067669,0.71593984962406,0.7095939849624059,0.71593984962406
63,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
64,60.0,0.7085413533834585,0.71593984962406,0.7095939849624059,0.71593984962406
65,59.0,0.7106466165413532,0.71593984962406,0.7106466165413532,0.71593984962406
66,59.0,0.7106466165413532,0.71593984962406,0.7106466165413532,0.71593984962406
67,59.0,0.7106466165413532,0.71593984962406,0.7106466165413532,0.71593984962406
68,59.0,0.6664360902255638,0.71593984962406,0.7106466165413532,0.71593984962406
69,59.0,0.7074887218045112,0.71593984962406,0.7106466165413532,0.71593984962406
70,59.0,0.7074887218045112,0.71593984962406,0.7106466165413532,0.71593984962406
71,59.0,0.7074887218045112,0.71593984962406,0.7106466165413532,0.71593984962406
