,num_features,g_fitness,g_accuracy,g_sensitivity,g_specificity,a_fitness,a_accuracy,a_sensitivity,a_specificity,spread_sum,spread_mean
29,34.0,0.6856981942034573,0.8097207977207977,0.5571428571428572,0.9084795321637428,0.6856981942034573,0.8097207977207977,0.5571428571428572,0.9084795321637428,0.0,0.0
30,34.0,0.6856981942034573,0.8097207977207977,0.5571428571428572,0.9084795321637428,0.6856981942034573,0.8097207977207977,0.5571428571428572,0.9084795321637428,0.0,0.0
31,39.0,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.0,0.0
32,39.0,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.0,0.0
33,39.0,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.0,0.0
34,39.0,0.5071873819163293,0.7425982905982906,0.36249999999999993,0.8915204678362573,0.6908570753807596,0.8176752136752137,0.5732142857142858,0.9134502923976608,0.0,0.0
35,29.0,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.0,0.0
36,29.0,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.0,0.0
37,29.0,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.0,0.0
38,29.0,0.5754636655741919,0.788951566951567,0.4607142857142857,0.9178362573099415,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.0,0.0
39,29.0,0.6823380727459676,0.8123361823361824,0.5446428571428572,0.9187134502923977,0.70720994794679,0.8043589743589743,0.5928571428571429,0.8859649122807017,0.0,0.0
40,22.0,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
41,22.0,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
42,22.0,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
43,22.0,0.5335841623288992,0.7658632478632478,0.41607142857142854,0.9020467836257311,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
44,22.0,0.7010098322729901,0.8158974358974358,0.5714285714285714,0.9119883040935672,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
45,22.0,0.7010098322729901,0.8158974358974358,0.5714285714285714,0.9119883040935672,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
46,22.0,0.7010098322729901,0.8158974358974358,0.5714285714285714,0.9119883040935672,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
47,22.0,0.7135256570914467,0.811908831908832,0.5946428571428571,0.8961988304093568,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
48,22.0,0.7135256570914467,0.811908831908832,0.5946428571428571,0.8961988304093568,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
49,22.0,0.7221706413469571,0.8126552706552707,0.5946428571428571,0.8970760233918129,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
50,22.0,0.7221706413469571,0.8126552706552707,0.5946428571428571,0.8970760233918129,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
51,22.0,0.7221706413469571,0.8126552706552707,0.5946428571428571,0.8970760233918129,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
52,22.0,0.5238270226849174,0.7428945868945869,0.3892857142857143,0.8812865497076023,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
53,22.0,0.6790504562688774,0.7971168091168092,0.5303571428571429,0.9026315789473685,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
54,22.0,0.7216502602660497,0.8122051282051282,0.6107142857142857,0.8912280701754385,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
55,22.0,0.7216502602660497,0.8122051282051282,0.6107142857142857,0.8912280701754385,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
56,22.0,0.7216502602660497,0.8122051282051282,0.6107142857142857,0.8912280701754385,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
57,22.0,0.5341631193368035,0.7542905982905983,0.4178571428571428,0.8856725146198832,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
58,22.0,0.6992952091767882,0.8009401709401709,0.5875,0.885672514619883,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
59,22.0,0.6992952091767882,0.8009401709401709,0.5875,0.885672514619883,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
60,22.0,0.7155796703296703,0.812051282051282,0.5839285714285715,0.9017543859649123,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
61,22.0,0.7155796703296703,0.812051282051282,0.5839285714285715,0.9017543859649123,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
62,22.0,0.7155796703296703,0.812051282051282,0.5839285714285715,0.9017543859649123,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
63,22.0,0.5111366782340466,0.7614017094017094,0.3696428571428571,0.9125730994152047,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
64,22.0,0.7097507197480881,0.7936866096866096,0.5874999999999999,0.8748538011695907,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
65,22.0,0.7097507197480881,0.7936866096866096,0.5874999999999999,0.8748538011695907,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
66,22.0,0.7097507197480881,0.7936866096866096,0.5874999999999999,0.8748538011695907,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
67,22.0,0.5410025480367585,0.7698518518518519,0.40535714285714286,0.9128654970760234,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
68,22.0,0.6934339663260716,0.800951566951567,0.5589285714285714,0.8961988304093568,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
69,22.0,0.6934339663260716,0.800951566951567,0.5589285714285714,0.8961988304093568,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
70,22.0,0.7007599929310456,0.8207977207977208,0.5553571428571429,0.9245614035087719,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
71,22.0,0.7007599929310456,0.8207977207977208,0.5553571428571429,0.9245614035087719,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
72,22.0,0.7007599929310456,0.8207977207977208,0.5553571428571429,0.9245614035087719,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
73,22.0,0.5400772797378061,0.7454017094017094,0.41607142857142854,0.8739766081871346,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
74,22.0,0.7035716052952895,0.7933903133903134,0.5732142857142858,0.8798245614035087,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
75,22.0,0.7035716052952895,0.7933903133903134,0.5732142857142858,0.8798245614035087,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
76,22.0,0.7035716052952895,0.7933903133903134,0.5732142857142858,0.8798245614035087,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
77,22.0,0.7211425808110018,0.8273048433048433,0.5964285714285713,0.9178362573099415,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
78,22.0,0.7211425808110018,0.8273048433048433,0.5964285714285713,0.9178362573099415,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
79,22.0,0.7211425808110018,0.8273048433048433,0.5964285714285713,0.9178362573099415,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
80,22.0,0.5220731540389435,0.7618290598290598,0.40178571428571425,0.9023391812865496,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
81,22.0,0.6754192629008419,0.7975441595441596,0.5017857142857143,0.9137426900584795,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
82,22.0,0.6961356885804253,0.7850826210826211,0.5696428571428571,0.8695906432748538,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
83,22.0,0.6962919767367135,0.8094131054131054,0.5553571428571429,0.9084795321637428,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
84,22.0,0.7133112139322666,0.8120398860398861,0.5857142857142856,0.9011695906432748,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
85,22.0,0.7133112139322666,0.8120398860398861,0.5857142857142856,0.9011695906432748,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
86,22.0,0.7133112139322666,0.8120398860398861,0.5857142857142856,0.9011695906432748,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
87,22.0,0.4813884294068504,0.750148148148148,0.32321428571428573,0.9181286549707602,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
88,22.0,0.7022988014909067,0.8126438746438748,0.5696428571428571,0.9076023391812866,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
89,22.0,0.712876476447529,0.8135669515669516,0.5839285714285714,0.902923976608187,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
90,22.0,0.712876476447529,0.8135669515669516,0.5839285714285714,0.902923976608187,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
91,22.0,0.712876476447529,0.8135669515669516,0.5839285714285714,0.902923976608187,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
92,22.0,0.5771817524580682,0.8043589743589743,0.46964285714285714,0.934795321637427,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
93,22.0,0.6928678876678878,0.8047977207977208,0.5428571428571429,0.9070175438596492,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
94,22.0,0.6954361769809138,0.8125128205128206,0.5517857142857142,0.9131578947368422,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
95,22.0,0.6954361769809138,0.8125128205128206,0.5517857142857142,0.9131578947368422,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
96,22.0,0.705763758755864,0.8241937321937322,0.569642857142857,0.9236842105263158,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
97,22.0,0.705763758755864,0.8241937321937322,0.569642857142857,0.9236842105263158,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
98,22.0,0.705763758755864,0.8241937321937322,0.569642857142857,0.9236842105263158,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
99,22.0,0.7070451577662104,0.797105413105413,0.5821428571428571,0.8807017543859649,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
100,22.0,0.7070451577662104,0.797105413105413,0.5821428571428571,0.8807017543859649,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
101,22.0,0.7087761519182572,0.8134017094017094,0.5821428571428571,0.9032163742690059,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
102,22.0,0.7087761519182572,0.8134017094017094,0.5821428571428571,0.9032163742690059,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
103,22.0,0.7087761519182572,0.8134017094017094,0.5821428571428571,0.9032163742690059,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
104,22.0,0.5650635659661976,0.7783133903133903,0.45892857142857146,0.9035087719298245,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
105,22.0,0.6952549000706896,0.8194586894586895,0.5535714285714285,0.923391812865497,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
106,22.0,0.7063315500289185,0.812051282051282,0.5696428571428571,0.9067251461988304,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
107,22.0,0.7070807981492192,0.828051282051282,0.5678571428571428,0.9289473684210525,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
108,22.0,0.7075653781890624,0.8126552706552707,0.5696428571428571,0.9081871345029239,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
109,22.0,0.7075653781890624,0.8126552706552707,0.5696428571428571,0.9081871345029239,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
110,22.0,0.7075653781890624,0.8126552706552707,0.5696428571428571,0.9081871345029239,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
111,22.0,0.5298867071524966,0.7700170940170941,0.4125,0.9081871345029239,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
112,22.0,0.6697294197031038,0.7609401709401709,0.525,0.8526315789473683,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
113,22.0,0.7176039811066126,0.8058290598290598,0.5874999999999999,0.8915204678362574,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
114,22.0,0.7176039811066126,0.8058290598290598,0.5874999999999999,0.8915204678362574,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
115,22.0,0.7176039811066126,0.8058290598290598,0.5874999999999999,0.8915204678362574,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
116,22.0,0.531759022556391,0.7646666666666666,0.4089285714285714,0.9017543859649123,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
117,22.0,0.7061612075059444,0.8006438746438747,0.5803571428571429,0.8856725146198832,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
118,22.0,0.7061612075059444,0.8006438746438747,0.5803571428571429,0.8856725146198832,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
119,22.0,0.7066032324400745,0.8201937321937323,0.5821428571428571,0.9134502923976608,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
120,22.0,0.7066032324400745,0.8201937321937323,0.5821428571428571,0.9134502923976608,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
121,22.0,0.7066032324400745,0.8201937321937323,0.5821428571428571,0.9134502923976608,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
122,22.0,0.5345017511728039,0.7654131054131054,0.41607142857142854,0.9020467836257311,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
123,22.0,0.684203900777585,0.7853789173789174,0.5392857142857143,0.8812865497076023,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
124,22.0,0.6944121971595656,0.8169629629629631,0.5428571428571428,0.9239766081871345,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
125,22.0,0.6998846089582932,0.8078860398860399,0.5571428571428572,0.9073099415204678,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
126,22.0,0.6998846089582932,0.8078860398860399,0.5571428571428572,0.9073099415204678,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
127,22.0,0.6998846089582932,0.8078860398860399,0.5571428571428572,0.9073099415204678,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
128,22.0,0.5025742818584923,0.7578290598290598,0.3357142857142857,0.9233918128654972,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
129,22.0,0.7031214349977507,0.8027293447293447,0.5624999999999999,0.8976608187134504,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
130,22.0,0.7081050189576505,0.800951566951567,0.5714285714285714,0.89093567251462,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
131,22.0,0.7116341334104492,0.8132478632478634,0.5732142857142857,0.9076023391812866,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
132,22.0,0.7116341334104492,0.8132478632478634,0.5732142857142857,0.9076023391812866,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
133,22.0,0.7116341334104492,0.8132478632478634,0.5732142857142857,0.9076023391812866,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
134,22.0,0.5598521656705867,0.7664558404558404,0.4303571428571429,0.8973684210526317,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
135,22.0,0.7001502249212775,0.806860398860399,0.5624999999999999,0.9032163742690059,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
136,22.0,0.7001502249212775,0.806860398860399,0.5624999999999999,0.9032163742690059,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
137,22.0,0.7001502249212775,0.806860398860399,0.5624999999999999,0.9032163742690059,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
138,22.0,0.7171150729387571,0.8206780626780628,0.5839285714285714,0.9134502923976608,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
139,22.0,0.7171150729387571,0.8206780626780628,0.5839285714285714,0.9134502923976608,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
140,22.0,0.7171150729387571,0.8206780626780628,0.5839285714285714,0.9134502923976608,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
141,22.0,0.522431029496819,0.768974358974359,0.3982142857142857,0.9128654970760234,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
142,22.0,0.725424358974359,0.7972478632478632,0.6124999999999999,0.8692982456140349,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
143,22.0,0.7274372341109182,0.8044900284900285,0.6142857142857141,0.8801169590643274,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
144,22.0,0.7274372341109182,0.8044900284900285,0.6142857142857141,0.8801169590643274,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
145,22.0,0.7274372341109182,0.8044900284900285,0.6142857142857141,0.8801169590643274,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
146,22.0,0.5637326714221451,0.7393219373219373,0.46071428571428574,0.8491228070175438,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
147,22.0,0.6717086562560246,0.765094017094017,0.5285714285714286,0.8578947368421053,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
148,22.0,0.6790346025319709,0.7924900284900285,0.5267857142857142,0.8961988304093567,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
149,22.0,0.6943033031296189,0.7882165242165242,0.5535714285714286,0.8798245614035087,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
150,22.0,0.7001242850716536,0.8121937321937323,0.5571428571428572,0.9128654970760234,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
151,22.0,0.7078421116894802,0.8200626780626781,0.5678571428571428,0.9178362573099417,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
152,22.0,0.7078421116894802,0.8200626780626781,0.5678571428571428,0.9178362573099417,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
153,22.0,0.7164776235460446,0.8117549857549857,0.5964285714285714,0.8956140350877193,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
154,22.0,0.7164776235460446,0.8117549857549857,0.5964285714285714,0.8956140350877193,0.7281291626502153,0.8197663817663818,0.6107142857142857,0.9011695906432748,0.0,0.0
155,21.0,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
156,21.0,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
157,21.0,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
158,21.0,0.5620230222993381,0.7895441595441596,0.4482142857142857,0.9239766081871345,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
159,21.0,0.7037488818199344,0.789094017094017,0.5803571428571429,0.8698830409356724,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
160,21.0,0.7044586883876357,0.8120740740740742,0.5553571428571429,0.9119883040935672,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
161,21.0,0.7044586883876357,0.8120740740740742,0.5553571428571429,0.9119883040935672,0.7385491324465008,0.8242051282051281,0.6267857142857143,0.9017543859649123,0.0,0.0
