-1.862028613638505581e+00,-1.895720722884078446e+00,-2.058264755647230881e+00,-1.978805760106268075e+00,-1.820415271692499948e+00,-2.013322476296237618e+00,-1.860832252104793083e+00,-1.711697192111873767e+00,-1.855442291199900451e+00,-1.979477733693769448e+00,-1.849052320156169493e+00,-1.937768807454518294e+00,-2.051290309449536053e+00,-1.714777718209526070e+00,-1.923618022881067979e+00,-1.896631490932538577e+00,-1.845958008279495965e+00,-1.946114296550990330e+00,-1.907024179196501912e+00,-1.946814082533575574e+00,-1.850951267870317052e+00,-1.727099009748634728e+00,-1.827698169302203413e+00,-1.878250872661019866e+00,-1.670210490185248808e+00,-1.839066176888787929e+00,-1.979901042817282519e+00,-1.943866589799494005e+00,-1.747943022436410310e+00,-1.875966365802074209e+00,-1.847177336956740579e+00,-1.884953547173454869e+00,-1.864199970032441200e+00,-1.829592691512506919e+00,-1.794798787059381562e+00,-1.885210133307745561e+00,-1.800647959124314745e+00,-1.688895812119021844e+00,-1.839299491483554316e+00,-1.721981118927246701e+00,-1.857443657573412343e+00,-1.760713401896265795e+00,-1.904569104175302341e+00,-1.897280465517770631e+00,-1.769503638771839915e+00,-1.851366871646758394e+00,-1.903106110314914723e+00,-1.826668168500896083e+00,-1.923767220231193065e+00,-1.755325093902045053e+00,-1.900821675458054028e+00,-1.751069427092004638e+00,-1.687111358155043206e+00,-1.832395622876791252e+00,-1.780445622401692241e+00,-1.998056574779381700e+00,-1.864845182307324656e+00,-1.766277246898251052e+00,-1.996664938563503133e+00,-1.973346680595167157e+00,-1.887082910161196780e+00,-1.657616596781631646e+00,-1.845903748964895508e+00,-1.813482039966836323e+00,-1.771744960044286721e+00,-1.978665376187093816e+00,-1.722759200375137301e+00,-1.891882649592559362e+00,-1.791195297494268202e+00,-1.973564686403769475e+00,-1.823460937988749642e+00,-1.796955573261447503e+00,-1.863098316272062904e+00,-1.839296502402866018e+00,-1.796702607964988152e+00,-1.902591116983125552e+00,-1.788154571406183502e+00,-1.803481868853491488e+00,-1.843049891280237773e+00,-1.803626806025146134e+00,-1.821700813034410782e+00,-1.978405313349063555e+00,-1.790987656711493070e+00,-1.890863455132817394e+00,-1.790401063085312217e+00,-1.933903407603372093e+00,-1.995271878680252353e+00,-1.872775186862997376e+00,-1.844352445919839711e+00,-1.859632465648279886e+00,-1.913528142227633122e+00,-1.967569480212518096e+00,-1.832303296367997936e+00,-1.834734580284384409e+00,-1.978074676750497529e+00,-1.925645880285955069e+00,-1.993983048328128227e+00,-1.766455009702956103e+00,-1.821916514208605342e+00,-1.811372045612842818e+00
-2.141958914000051450e+00,-2.241638489185397543e+00,-2.306852559214324749e+00,-2.124775494335300330e+00,-2.238976401620566659e+00,-2.260844819834165964e+00,-2.289453131217842330e+00,-2.404390496968036750e+00,-2.318415308530564989e+00,-2.311361426863042023e+00,-2.272321869943049855e+00,-2.472045671015516533e+00,-2.194670696653882480e+00,-1.945769227019643388e+00,-1.979541774427835410e+00,-2.355956768154937375e+00,-2.196847030820772151e+00,-2.541733113170046021e+00,-2.260299129493133385e+00,-2.430877477532087383e+00,-2.237791407255254494e+00,-2.175926534206398255e+00,-2.185052858523064856e+00,-2.107178479183364761e+00,-2.541025471170742289e+00,-2.286135886011277485e+00,-2.474894428101269472e+00,-2.231490817045908681e+00,-2.347007280426830267e+00,-2.405099982150431526e+00,-2.240121253542309621e+00,-2.260375155783547640e+00,-2.563229344732314896e+00,-2.280818619581427509e+00,-2.323354322149168816e+00,-2.250493266403367887e+00,-2.351914877443968432e+00,-2.530435055373460251e+00,-2.342291586160608396e+00,-2.262675419974932378e+00,-2.212348881055849592e+00,-2.356342897024033878e+00,-2.319364861638072650e+00,-2.407032258474969932e+00,-2.370661215460097004e+00,-2.231182704226807090e+00,-2.342922958854464000e+00,-2.190579357442968611e+00,-2.303123092611965461e+00,-2.348107111878529274e+00,-2.413615084096750074e+00,-2.499424438451417707e+00,-2.399647842570207246e+00,-2.515255802167108978e+00,-2.064014486315575159e+00,-2.063034252734937901e+00,-2.200793061798929084e+00,-2.287663247191151772e+00,-2.142992555884131622e+00,-2.373585093938019419e+00,-2.354707313018707282e+00,-2.289276727400176625e+00,-2.116039637133920959e+00,-2.147796420201966150e+00,-2.355745828499206329e+00,-2.371801622016503241e+00,-2.477380550380636315e+00,-2.284869028395960733e+00,-2.236405739785160218e+00,-2.112212929039883225e+00,-2.488430350714645911e+00,-2.322158290729224639e+00,-2.216477537904934181e+00,-2.182456722382434045e+00,-2.223390903145904485e+00,-2.233564096852534320e+00,-2.387582507294732537e+00,-2.314544857638157982e+00,-2.503182013316029852e+00,-2.460151658985205714e+00,-2.317432901365802156e+00,-2.191645827813734737e+00,-2.203702552774413181e+00,-2.242813831140079817e+00,-2.412024579816357317e+00,-2.279796161100846152e+00,-2.478794636018657016e+00,-2.295884360544508063e+00,-2.359044001115454314e+00,-2.208391355215310714e+00,-2.100967098443775161e+00,-2.442159697823055531e+00,-2.263526299435196787e+00,-2.340698264797877570e+00,-2.562592139485531995e+00,-2.368781664069721238e+00,-2.407762154479085481e+00,-2.377302943902070087e+00,-2.321052673199333949e+00,-2.072443406373137620e+00
-2.363145798971176159e+00,-2.418634578341134045e+00,-2.294827281698461618e+00,-2.387694360674400773e+00,-2.462988064531765886e+00,-2.483453712782672351e+00,-2.453614263193256484e+00,-2.536458158656226480e+00,-2.582265658481456949e+00,-2.562773372966112184e+00,-2.615969009405273660e+00,-2.531527311284664350e+00,-2.600359127763655742e+00,-2.306556890282231542e+00,-2.559056977527706778e+00,-2.700186670791099530e+00,-2.544998681510561411e+00,-2.537780808754591000e+00,-2.542506931812640758e+00,-2.693795900773110930e+00,-2.406020853520784986e+00,-2.400050509255637454e+00,-2.342723050899060411e+00,-2.405695812369021525e+00,-2.440038530738392719e+00,-2.345383182785269582e+00,-2.604024019410459800e+00,-2.554106877858300262e+00,-2.492348960316951967e+00,-2.432945923409821187e+00,-2.328734309674017400e+00,-2.503800432820174393e+00,-2.521739431940092313e+00,-2.477573017445308334e+00,-2.593175895677614307e+00,-2.350118158123448708e+00,-2.470073053113543526e+00,-2.297866383061168527e+00,-2.722510178376643442e+00,-2.481566230327032940e+00,-2.402165434879528050e+00,-2.482147076592131629e+00,-2.636437455714952360e+00,-2.776531615470289260e+00,-2.750771125509200221e+00,-2.474132697089903132e+00,-2.535740731835237849e+00,-2.572923830154707492e+00,-2.530712833055265065e+00,-2.490753441559705461e+00,-2.569174606186091392e+00,-2.676774879664200135e+00,-2.720132235505909435e+00,-2.798056806704778854e+00,-2.427628009519148033e+00,-2.372091671986831685e+00,-2.366944030546527689e+00,-2.432827573911848340e+00,-2.263192502885976953e+00,-2.614798588269051205e+00,-2.611552053029874365e+00,-2.628712140834749800e+00,-2.591366046926403932e+00,-2.407238062822993019e+00,-2.540453650415691378e+00,-2.520291218815490009e+00,-2.563417691788202557e+00,-2.549769253356358067e+00,-2.440702954574874184e+00,-2.494741486900011296e+00,-2.532419662934924709e+00,-2.466662472279494533e+00,-2.440402496005985800e+00,-2.541880826551387695e+00,-2.344926566822258085e+00,-2.643488852337924744e+00,-2.618299784137578801e+00,-2.358939957061098713e+00,-2.651189964059866178e+00,-2.776745743460458549e+00,-2.662510402060100922e+00,-2.463815668784663071e+00,-2.601817800708058570e+00,-2.482012869963384549e+00,-2.911385115572067139e+00,-2.514137135409553192e+00,-2.649393150595251267e+00,-2.597021891978293251e+00,-2.556629701694414170e+00,-2.448010441288648309e+00,-2.389922219551523952e+00,-2.706128059661585539e+00,-2.397023872178498216e+00,-2.497866085263493741e+00,-2.669116690346875487e+00,-2.686032796047284510e+00,-2.619716583846707358e+00,-2.481412049519364338e+00,-2.453098208297043392e+00,-2.261385833213463759e+00
-2.621778129837484261e+00,-2.352256940479900749e+00,-2.325858951929586915e+00,-2.327576285157721525e+00,-2.416889418974827564e+00,-2.297829340725332514e+00,-2.226975047580270761e+00,-2.327535457743832303e+00,-2.275472265223415391e+00,-2.274939061625275816e+00,-2.306653725432221247e+00,-2.307270906594228066e+00,-2.184703065387489040e+00,-2.177138339157938862e+00,-2.389016022281170937e+00,-2.353282114598442387e+00,-2.279040076535734816e+00,-2.368307290236286722e+00,-2.201456984759814439e+00,-2.328857965926151241e+00,-2.336027999914906061e+00,-2.346287882959892546e+00,-2.203082079418591022e+00,-2.244886596708289161e+00,-2.352839872900473583e+00,-2.171731515584839567e+00,-2.316480109284690947e+00,-2.407565795035741640e+00,-2.405195602777426167e+00,-2.214070513085331982e+00,-2.096504986006015425e+00,-2.094849739363446872e+00,-2.330304017977345765e+00,-2.306297205491649738e+00,-2.303031125622737818e+00,-2.148565707525204260e+00,-2.326613958396146487e+00,-9.191465532244674774e-01,-2.240437451965431759e+00,-2.135290218637397430e+00,-2.121739336228416484e+00,-2.073417052222325641e+00,-2.198122611211317690e+00,-2.395369285359886913e+00,-2.336712128900302776e+00,-2.204115667407923418e+00,-2.223927105705137297e+00,-2.241807582714349323e+00,-2.254286282995439983e+00,-2.630500430471871542e+00,-2.632833620931493535e+00,-2.568852177884444643e+00,-2.599082002247567136e+00,-2.697393196703089746e+00,-2.651925921605137404e+00,-2.561998270095783514e+00,-2.656381529238536654e+00,-2.397111440223745671e+00,-2.600261748350969349e+00,-2.717044529541092324e+00,-2.766878770009892463e+00,-2.825080831357047462e+00,-2.928722371993866869e+00,-2.598528124351261681e+00,-2.759182457710713798e+00,-2.538733099925753578e+00,-2.597240796378215144e+00,-2.590828702909763859e+00,-2.788726402647560665e+00,-2.654431745983469426e+00,-2.757895159173423316e+00,-2.705761319166852363e+00,-2.614332807715955109e+00,-2.556898363782220684e+00,-2.615829275395582076e+00,-2.732128332750259680e+00,-2.694226244566543915e+00,-2.556545387863830232e+00,-2.865030118666116454e+00,-2.764671392913723214e+00,-2.811692986816932027e+00,-2.546971983298150555e+00,-2.592318286887053347e+00,-2.758015754141300402e+00,-2.677988009850769568e+00,-2.651660099913064172e+00,-2.915324368589375492e+00,-2.719121888419653743e+00,-2.711216471226018498e+00,-2.698254034371612153e+00,-2.747144258326710720e+00,-2.730863845166188852e+00,-2.643493914192168059e+00,-2.609121168418909953e+00,-2.919401690098252899e+00,-2.798620342000833094e+00,-2.851006257859378668e+00,-2.652079486333663638e+00,-2.654341844484423785e+00,-2.549449734633531417e+00
-2.634044046549878448e+00,-2.352091763476647390e+00,-1.420564861090122477e+00,-1.574379345552278542e+00,-2.431916290446634488e+00,-1.432603627832470528e+00,-1.569217480677505883e+00,-1.419219941932283291e+00,-2.397552275331437333e+00,-1.400737077319319956e+00,-1.296528474811210918e+00,-1.482344877525703764e+00,-1.497658955450750451e+00,-1.368571233652323249e+00,-1.563787328413296374e+00,-2.409774274863307308e+00,-1.449239722402585029e+00,-2.387374930403497242e+00,-1.440041567470108586e+00,-2.301564465738364262e+00,-2.365974334888070629e+00,-1.409956498086841314e+00,-1.545313311600179818e+00,-1.661282355527579080e+00,-1.456705673006293056e+00,-1.502148283995831779e+00,-1.481919191235702149e+00,-1.482686590277350724e+00,-1.505968083992863527e+00,-2.286336816250567949e+00,-1.499632401489583655e+00,-1.400976443957153483e+00,-2.301220967609810319e+00,-1.403702498223076578e+00,-1.587830426145010465e+00,-1.525837697591931441e+00,-1.345940275465592473e+00,-1.471517201683499643e+00,-1.202317122646664460e+00,-2.321672644534486185e+00,-1.309073719490228660e+00,-1.445300655947225454e+00,-1.491070061481223341e+00,-2.373635590931814310e+00,-2.399573392457834409e+00,-2.304301647002630293e+00,-2.354777245962418331e+00,-2.353818498003505955e+00,-1.794568775679987960e+00,-1.462793539110019747e+00,-1.409757146490128399e+00,-2.321209862210778407e+00,-2.294642725029687025e+00,-2.425824477498977227e+00,-1.060770368642054873e+00,-1.531407943426654317e+00,-1.360186135587791334e+00,-1.386831542659404892e+00,-2.418490812572811954e+00,-1.337088480128263868e+00,-1.546254304883735831e+00,-1.422762311673569702e+00,-1.496564927057882244e+00,-1.436423494699754722e+00,-2.472166883979832530e+00,-1.333301518821077503e+00,-1.271921973459629873e+00,-2.350861502500242839e+00,-1.437468765228317347e+00,-2.509271666534426348e+00,-1.426317071678572024e+00,-1.417011871433042414e+00,-1.376708532112625782e+00,-1.742478071123428229e+00,-2.355250863703216346e+00,-2.409483353882067025e+00,-1.513861358255485401e+00,-2.372784562587876067e+00,-1.408915765356903993e+00,-2.355924891998909310e+00,-2.066268775270768021e+00,-1.491203245557789714e+00,-2.339793113816360126e+00,-2.536278153344059039e+00,-1.721164182150361155e+00,-2.386158397197598369e+00,-1.372282142373334457e+00,-2.413344979458488471e+00,-1.605353039613876875e+00,-1.464987503667037450e+00,-1.322128783590218903e+00,-1.406597075627950666e+00,-1.201825939433790458e+00,-1.328379658066266344e+00,-1.426813707228355765e+00,-1.485915480306061021e+00,-1.440746754872058943e+00,-2.392549814456709889e+00,-2.445696215838259580e+00,-1.495525132282025771e+00
-1.874144888218481020e+00,-1.743185680418537720e+00,-6.181768765298359947e-01,-6.587498419789458159e-01,-1.852992995850323954e+00,-7.404336652560546961e-01,-1.370165791957637325e+00,-7.822399216854867277e-01,-1.731018340566667479e+00,-6.159364626310862567e-01,-6.168225086565777282e-01,-6.019841508654998341e-01,-7.403788957639921842e-01,-6.124892677285757037e-01,-8.579969752940365124e-01,-1.792798149965606047e+00,-7.587331071581475683e-01,-1.734078529418727532e+00,-7.104340529036491381e-01,-1.706828898442073417e+00,-8.579495158451286851e-01,-6.019828165370828543e-01,-1.346484625035811122e+00,-9.367754622132266062e-01,-6.073257075867665167e-01,-7.461187346811853915e-01,-7.702556958296926659e-01,-7.285860851751105871e-01,-1.393749976795364276e+00,-1.653751255660276698e+00,-1.317778954366538802e+00,-6.774065318092857835e-01,-1.690906437198159473e+00,-7.425773009019358550e-01,-7.766132669957189760e-01,-7.816803457921404075e-01,-5.154232868874530915e-01,-5.925705735227806414e-01,-5.949369668119661725e-01,-1.739157923579555121e+00,-1.218572150701779933e+00,-7.024393858493062082e-01,-7.769838685303191994e-01,-1.827862767197978799e+00,-8.054153622961662817e-01,-1.969890586320569348e+00,-1.716795909565066891e+00,-1.816190154388411138e+00,-1.229244670485778013e+00,-1.326053389334079124e+00,-7.834476399880322406e-01,-1.754785393267664029e+00,-1.953586483260338680e+00,-1.910113872403213842e+00,-8.927996172946970344e-01,-7.927495113270819349e-01,-1.036957068976102292e+00,-7.298557861986710860e-01,-1.889794252381451933e+00,-6.892999241706849745e-01,-1.375551336874389463e+00,-6.907728514828782584e-01,-1.322672772466525926e+00,-5.451601897383631101e-01,-2.059594494646792562e+00,-6.743146416395419118e-01,-1.168900739646078435e+00,-1.824539299914447632e+00,-1.259228060022193008e+00,-1.934718701342732050e+00,-1.280138218107748305e+00,-7.666668488913770396e-01,-7.376078170103194109e-01,-1.310494772160409882e+00,-1.889189008571231287e+00,-1.997547577557830412e+00,-7.171366805584569182e-01,-1.873681077588579935e+00,-9.125752746497414192e-01,-1.922301865597074721e+00,-1.673096469151545529e+00,-1.322704666757897440e+00,-1.797832620468022613e+00,-1.976614433747963417e+00,-1.102280003424502164e+00,-1.922068511815145264e+00,-1.251149606043725937e+00,-1.909527874691845595e+00,-8.311353631589785129e-01,-6.024021516831231660e-01,-7.406835913382071590e-01,-6.820049495754864077e-01,-5.744573726382909973e-01,-1.257764252437284735e+00,-1.367183885373702834e+00,-9.194427720874159826e-01,-8.288195747776854194e-01,-1.892276710938542772e+00,-8.856066683021116548e-01,-7.729670710547383861e-01
-1.617137994458894834e+00,-1.397432608786006947e+00,-5.764252865209337218e-01,-3.386045481714950456e-01,-1.653712393863551178e+00,-4.599515693631985314e-01,-1.191945259817998037e+00,-4.089060275458906712e-01,-1.359073969973928264e+00,-7.291739603610342124e-01,-3.624202638642192720e-01,-7.372209945911425422e-01,-4.432863069820545121e-01,-3.428185969488454776e-01,-9.190177307687933395e-01,-1.585340199418981078e+00,-4.705411022189279202e-01,-1.432626778066769191e+00,-7.888731349421725936e-01,-1.429819369305931120e+00,-7.207057125261667752e-01,-3.343409230504687524e-01,-1.139442204681431647e+00,-5.123102141852836633e-01,-3.921257951433397282e-01,-4.231981490453629036e-01,-3.759669257322965086e-01,-4.176524321139854501e-01,-8.845168505587674979e-01,-1.449510501407588636e+00,-1.142765251055062103e+00,-4.308440193357144232e-01,-1.395747298075740384e+00,-2.604199730950686464e-01,-4.762916472346615526e-01,-4.116695646683100618e-01,-3.154290040794892058e-01,-2.791949491963139907e-01,-3.241671308386543382e-01,-1.344177427903629818e+00,-1.069382863888374890e+00,-4.212164673425422001e-01,-4.900512804874075923e-01,-6.946293878126925669e-01,-4.894046223551933861e-01,-1.708509237100750644e+00,-1.363349580228250257e+00,-1.589966388919930029e+00,-1.005490343695792044e+00,-1.131617929204062678e+00,-5.409830051448941690e-01,-1.497569504845965849e+00,-1.716898139565032455e+00,-1.576065914611387564e+00,-7.552913332830226700e-01,-8.733051277376840948e-01,-8.649149614752116300e-01,-4.908145272313954033e-01,-1.673407039271183061e+00,-4.889656766575793956e-01,-1.236047305175606015e+00,-4.849056397539983077e-01,-1.204732700490544151e+00,-4.998713695139824220e-01,-1.823748534812546618e+00,-8.513794923930246838e-01,-1.065889821888644784e+00,-1.520716684823536946e+00,-1.140960929574827754e+00,-1.601125610845487657e+00,-1.162581206337029549e+00,-5.423778662682012808e-01,-5.226015271979109755e-01,-1.133432726614072239e+00,-1.623621414073035840e+00,-1.701990686180470558e+00,-4.521664408049672068e-01,-1.630914626142273116e+00,-8.516337590099286592e-01,-1.660022261520956777e+00,-1.467797760086431591e+00,-1.163087678962199556e+00,-1.565714478986871772e+00,-1.707849903335163289e+00,-1.114338297289989343e+00,-1.650818439529170067e+00,-1.163290766874573778e+00,-1.706338779339317213e+00,-8.803393213416460528e-01,-7.516843274506458394e-01,-8.716872313419894436e-01,-4.764800164712122421e-01,-7.248779270808339836e-01,-1.085387264273751873e+00,-1.161139616642408834e+00,-8.440357487141436632e-01,-5.896838684027857491e-01,-1.607485944418703516e+00,-8.030243907781908774e-01,-4.506382108005822507e-01
-1.526305478356628553e+00,-1.326369495997051340e+00,-6.103043958344763764e-01,-7.510728832236789332e-01,-1.599195786719412871e+00,-5.005394122509123633e-01,-1.167967335832505560e+00,-4.163384610224096227e-01,-1.169273149226206954e+00,-7.735542520922613630e-01,-3.896849783095535646e-01,-7.202180541157224836e-01,-4.084645874033391855e-01,-7.324445801540511169e-01,-9.357468266381407940e-01,-1.526805970620159991e+00,-4.598401847120256458e-01,-1.341202378516483718e+00,-8.273869816506815855e-01,-1.363376532195968549e+00,-7.699948115734864817e-01,-2.742361793627030031e-01,-1.106595024455056642e+00,-5.012535684655945456e-01,-4.328708708578485331e-01,-4.696430125096294761e-01,-3.784828056214452618e-01,-4.173755997281786700e-01,-8.878314668009857913e-01,-1.411840122477295179e+00,-1.121354621652379535e+00,-4.597478658913481397e-01,-1.275576895419389345e+00,-3.259329584800219615e-01,-4.721672991572296030e-01,-3.718693660335033457e-01,-3.471469051843538711e-01,-2.489145539921659711e-01,-7.805630258900464469e-01,-1.261654666950698278e+00,-1.084080183222619898e+00,-7.223107915208641927e-01,-8.287266975067600905e-01,-7.386772420008542728e-01,-5.718119305791422580e-01,-1.616606825052453011e+00,-1.373831448907408381e+00,-1.543544899435776996e+00,-1.071792877510378661e+00,-1.051803022401253340e+00,-5.346739994503676430e-01,-1.379764723981761643e+00,-1.404093748127003050e+00,-1.532726845319966946e+00,-9.080850580414167039e-01,-9.330612530059123610e-01,-3.459659845900845965e-01,-4.241376432331473434e-01,-1.531935502867495691e+00,-9.167036484834684140e-01,-1.113208683129623733e+00,-4.347026456273068162e-01,-8.719719091495364838e-01,-4.962008429064502790e-01,-1.634153118333982802e+00,-7.365573470837755155e-01,-9.775337592511215146e-01,-1.419359822526278903e+00,-1.030756420950721841e+00,-1.191462263409219346e+00,-1.037673973409154238e+00,-8.362787781991037894e-01,-4.231131019770296153e-01,-9.050232140289294902e-01,-1.272470676441781245e+00,-1.287645525833632121e+00,-6.393075148621510939e-01,-1.033457112921928989e+00,-5.755198104930391301e-01,-1.333819777926284811e+00,-1.155634408149129433e+00,-9.332028475576154003e-01,-1.182402940816552173e+00,-1.335780292192874530e+00,-8.536776855645945572e-01,-1.242122222005305421e+00,-8.563065550909955137e-01,-1.403114317561284352e+00,-6.578114586552341603e-01,-5.645699043049866583e-01,-6.694442864690725026e-01,-4.019562493464926556e-01,-5.407715616569537254e-01,-7.742467889215016719e-01,-9.248047352302400936e-01,-6.552608470049772205e-01,-4.628865839183587405e-01,-1.295677249969480416e+00,-5.805391642128495677e-01,-3.539539280663132614e-01
-9.985541108736887272e-01,-8.873017197543932033e-01,-2.413223097385015781e-01,-3.416527482490591128e-01,-1.026277969905058596e+00,-2.624441112140118437e-01,-7.093189130754224969e-01,-2.739018337308675721e-01,-5.885558909173345121e-01,-3.333067068098135577e-01,-2.403055767509832130e-01,-3.458031588099159670e-01,-6.322633600439121482e-01,-3.604008185179627399e-01,-5.707554594298451800e-01,-9.994249651106198451e-01,-2.386660050979290404e-01,-7.290286821903924075e-01,-4.607750456501918390e-01,-8.878132099487351381e-01,-3.779556525052649163e-01,-2.133233776459936837e-01,-6.153256110786626820e-01,-2.667974556657151108e-01,-2.042327180406643683e-01,-2.636324058240073764e-01,-2.081794090641249095e-01,-2.681330935280488159e-01,-3.187764778929267351e-01,-8.533363031704751522e-01,-6.771276313915390865e-01,-2.720184191305701216e-01,-8.258963978984171783e-01,-2.002533242238643263e-01,-3.109247395576923423e-01,-5.721812705238531471e-01,-5.217541531830425239e-01,-1.556006616512477791e-01,-3.390456286696043597e-01,-9.039942845792952042e-01,-6.422848416576036890e-01,-2.903565046387854842e-01,-4.113818914319682940e-01,-3.910629759975299269e-01,-1.845188743427145506e-01,-1.066916948181461766e+00,-9.336887555597672694e-01,-9.691585984514389240e-01,-4.277281053806774591e-01,-6.375717381136163375e-01,-2.946154039232083965e-01,-8.943684777151764687e-01,-8.758451620586183983e-01,-9.379396863152391628e-01,-3.726879015541590401e-01,-4.786196126787084504e-01,-2.443602708919632160e-01,-6.049580406669698984e-01,-1.025736762550071068e+00,-4.832300255046290682e-01,-7.661897900502834258e-01,-6.165073863256763653e-01,-5.144183198743165208e-01,-2.526000793611852258e-01,-1.053822125845029989e+00,-3.465485185145307789e-01,-5.846209566070077468e-01,-9.698529884453207517e-01,-6.446527127430183857e-01,-7.637007144783952706e-01,-4.344973245325304267e-01,-4.846852698551635252e-01,-1.692452407908118239e-01,-5.103014664628747754e-01,-8.784824998147097164e-01,-8.717012557648391446e-01,-3.733735840753460433e-01,-6.441925068836313883e-01,-2.346965253897678183e-01,-8.978237194677134436e-01,-7.002152748618599709e-01,-5.440582458398959265e-01,-7.991113537235375874e-01,-8.851995863174848544e-01,-5.593834335646701295e-01,-8.624214494070338022e-01,-5.470852384623270392e-01,-8.969088535659027750e-01,-4.312584490159287465e-01,-3.445472810936133778e-01,-4.031828254330396266e-01,-2.851268695098200801e-01,-3.216096467256311375e-01,-4.380804444462277902e-01,-5.494011997833913030e-01,-3.642629100900975359e-01,-5.985942342791247262e-01,-8.269606629356719418e-01,-3.141263382111249003e-01,-4.496954272430594979e-01
-4.351522185603471371e-01,-5.902603929036599473e-01,-1.313428355624229327e-01,-1.711485043171705189e-01,-6.492908647233562869e-01,-1.990996092237589943e-01,-4.157619391968722100e-01,-5.632023175480663779e-01,-3.472653569849472044e-01,-1.765730415863122349e-01,-2.265179090074724844e-01,-2.101920492637883164e-01,-3.215411228129867460e-01,-1.615836921757533295e-01,-2.375082400951570305e-01,-6.864409892503242627e-01,-2.100934067459136467e-01,-5.263475727066388998e-01,-2.606017652475089430e-01,-4.271370390729140598e-01,-2.140549336769840549e-01,-1.467586352569012209e-01,-3.865535785038101135e-01,-5.788113521322481025e-01,-1.986622843918217918e-01,-5.550004453730266185e-01,-1.327091228055770622e-01,-1.401572936157432225e-01,-8.022216149864005996e-02,-5.143638806980742606e-01,-4.126672038429284872e-01,-1.051322466834400948e-01,-4.295905652592972856e-01,-1.868359782072688824e-01,-2.425902822050140517e-01,-3.651275668786284068e-01,-3.153146787866117906e-01,-1.118651256911679520e-01,-1.053610134926753067e-01,-6.466616007858819737e-01,-3.587254372449460438e-01,-9.667804369708093981e-02,-2.236126534855345238e-01,-2.547379086628934197e-01,-6.147516863295971606e-02,-4.461943628090908054e-01,-5.941237927853579848e-01,-6.339353416812343323e-01,-2.579274651178054545e-01,-4.169240595873026645e-01,-2.984598178163315740e-01,-5.859837546202145697e-01,-5.653431560462038874e-01,-7.060892643479779185e-01,-2.028899145305423646e-01,-2.986427089536402013e-01,-1.038684632804809382e-01,-3.647027120036054337e-01,-6.638729915907470858e-01,-1.848310021792474445e-01,-4.824264564343581640e-01,-3.895406572336160278e-01,-3.259727133080205785e-01,-7.200794770871746242e-02,-6.879840173248539248e-01,-1.564162897541484243e-01,-3.450027307698715351e-01,-6.334480555521209144e-01,-3.937975402814150039e-01,-3.473050055364742539e-01,-2.239377670155452416e-01,-2.702519174716863093e-01,-2.872743775370647512e-01,-3.847535187804890788e-01,-6.307877201123796018e-01,-5.364762295441651840e-01,-2.207305236590431929e-01,-4.526095927834127841e-01,-1.784725231599471884e-01,-6.278024215986341972e-01,-5.019019638732223898e-01,-3.976165771281796046e-01,-6.196847189999564742e-01,-6.648470251675452358e-01,-4.058624560642961621e-01,-6.629606649372177252e-01,-4.233415192465337928e-01,-6.820748695311253940e-01,-3.348707397587454282e-01,-2.613784155984206214e-01,-3.260976544125082643e-01,-2.851543283331414713e-01,-2.640844409783167923e-01,-3.164822080758870060e-01,-3.911788141244242900e-01,-2.801496075113270590e-01,-3.854580370719553062e-01,-5.967401544120686241e-01,-2.619902439290193730e-01,-2.624489149238819485e-01
