,num_features,g_fitness,g_accuracy,g_sensitivity,g_specificity,a_fitness,a_accuracy,a_sensitivity,a_specificity
0,78.0,0.18978419553156395,0.7188945868945869,0.0,1.0,0.18978419553156395,0.7188945868945869,0.0,1.0
1,54.0,0.21504735342630082,0.7188945868945869,0.0,1.0,0.21504735342630082,0.7188945868945869,0.0,1.0
2,38.0,0.2618098290598291,0.7305982905982906,0.04107142857142857,1.0,0.2618098290598291,0.7305982905982906,0.04107142857142857,1.0
3,22.0,0.299451934322987,0.7385982905982906,0.06964285714285715,1.0,0.299451934322987,0.7385982905982906,0.06964285714285715,1.0
4,18.0,0.3028624606387764,0.7305982905982906,0.06964285714285715,0.9888888888888889,0.3028624606387764,0.7305982905982906,0.06964285714285715,0.9888888888888889
5,21.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
6,21.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
7,21.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
8,21.0,0.181363142899985,0.7188945868945869,0.0,1.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
9,21.0,0.3248880941670415,0.7423019943019942,0.09642857142857142,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
10,21.0,0.3248880941670415,0.7423019943019942,0.09642857142857142,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
11,21.0,0.3248880941670415,0.7423019943019942,0.09642857142857142,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
12,21.0,0.16873156395261657,0.7188945868945869,0.0,1.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
13,21.0,0.3178729869545659,0.7385982905982906,0.08392857142857142,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
14,21.0,0.3178729869545659,0.7385982905982906,0.08392857142857142,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
15,21.0,0.3178729869545659,0.7385982905982906,0.08392857142857142,0.9944444444444445,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
16,21.0,0.3223571974808817,0.7465982905982906,0.09821428571428571,1.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
17,21.0,0.3223571974808817,0.7465982905982906,0.09821428571428571,1.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
18,21.0,0.3223571974808817,0.7465982905982906,0.09821428571428571,1.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
19,21.0,0.17399472184735343,0.7188945868945869,0.0,1.0,0.33002493627230467,0.7463019943019942,0.1107142857142857,0.9944444444444445
20,18.0,0.33486246063877645,0.7505982905982905,0.1125,1.0,0.33486246063877645,0.7505982905982905,0.1125,1.0
21,10.0,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631
22,10.0,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631
23,10.0,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631
24,10.0,0.1750473534263008,0.7188945868945869,0.0,1.0,0.3832027440395861,0.7622905982905983,0.16785714285714284,0.9947368421052631
