,num_features,g_fitness,g_accuracy,g_sensitivity,g_specificity,a_fitness,a_accuracy,a_sensitivity,a_specificity
0,98.0,0.578955658376711,0.7975213675213675,0.48571428571428565,0.9190058479532164,0.578955658376711,0.7975213675213675,0.48571428571428565,0.9190058479532164
1,72.0,0.596110037915301,0.7932364672364672,0.4678571428571428,0.9192982456140351,0.596110037915301,0.7932364672364672,0.4678571428571428,0.9192982456140351
2,72.0,0.596110037915301,0.7932364672364672,0.4678571428571428,0.9192982456140351,0.596110037915301,0.7932364672364672,0.4678571428571428,0.9192982456140351
3,61.0,0.6026336739284107,0.7704330484330484,0.47142857142857136,0.8871345029239766,0.6026336739284107,0.7704330484330484,0.47142857142857136,0.8871345029239766
4,57.0,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
5,57.0,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
6,57.0,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
7,57.0,0.49969658440974224,0.7656866096866096,0.3589285714285714,0.9236842105263158,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
8,57.0,0.6395572424651372,0.78997150997151,0.5125,0.897953216374269,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
9,57.0,0.6395572424651372,0.78997150997151,0.5125,0.897953216374269,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
10,57.0,0.6395572424651372,0.78997150997151,0.5125,0.897953216374269,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
11,57.0,0.6417440845704003,0.79397150997151,0.525,0.8982456140350876,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
12,57.0,0.6417440845704003,0.79397150997151,0.525,0.8982456140350876,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
13,57.0,0.6417440845704003,0.79397150997151,0.525,0.8982456140350876,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
14,57.0,0.4817349334875651,0.7547179487179487,0.3464285714285714,0.9137426900584795,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
15,57.0,0.6236828513591671,0.7784102564102564,0.49821428571428567,0.8868421052631579,0.6476587912087912,0.7904102564102564,0.5410714285714285,0.8874269005847953
16,54.0,0.6510205320994795,0.7702564102564102,0.5535714285714286,0.8540935672514621,0.6510205320994795,0.7702564102564102,0.5535714285714286,0.8540935672514621
17,54.0,0.6510205320994795,0.7702564102564102,0.5535714285714286,0.8540935672514621,0.6510205320994795,0.7702564102564102,0.5535714285714286,0.8540935672514621
18,49.0,0.6550092089197352,0.7898176638176638,0.5392857142857144,0.8871345029239766,0.6550092089197352,0.7898176638176638,0.5392857142857144,0.8871345029239766
19,49.0,0.6550092089197352,0.7898176638176638,0.5392857142857144,0.8871345029239766,0.6550092089197352,0.7898176638176638,0.5392857142857144,0.8871345029239766
20,33.0,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802
21,33.0,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802
22,33.0,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802
23,33.0,0.522035765696292,0.7805014245014245,0.35892857142857143,0.9450292397660819,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802
24,33.0,0.6656899074609601,0.7705641025641026,0.5553571428571429,0.8538011695906433,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802
25,33.0,0.6656899074609601,0.7705641025641026,0.5553571428571429,0.8538011695906433,0.6692867842683633,0.8021025641025641,0.5267857142857143,0.9090643274853802
26,39.0,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
27,39.0,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
28,39.0,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
29,39.0,0.4959331309041835,0.7261367521367521,0.3625,0.868421052631579,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
30,39.0,0.658937224471435,0.7427293447293447,0.5375,0.8219298245614036,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
31,39.0,0.664978201915044,0.7707293447293446,0.5285714285714286,0.8657894736842107,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
32,39.0,0.664978201915044,0.7707293447293446,0.5285714285714286,0.8657894736842107,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
33,39.0,0.664978201915044,0.7707293447293446,0.5285714285714286,0.8657894736842107,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
34,39.0,0.5017243654006812,0.7433105413105412,0.35535714285714287,0.8929824561403509,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
35,39.0,0.6540561146455883,0.79397150997151,0.5285714285714286,0.8973684210526317,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
36,39.0,0.6540561146455883,0.79397150997151,0.5285714285714286,0.8973684210526317,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
37,39.0,0.6565661364950839,0.7667179487179487,0.5267857142857142,0.8599415204678362,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
38,39.0,0.6650352355247091,0.7936638176638177,0.5107142857142857,0.9032163742690059,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
39,39.0,0.6650352355247091,0.7936638176638177,0.5107142857142857,0.9032163742690059,0.66929663582032,0.7815213675213675,0.5517857142857142,0.8701754385964913
40,33.0,0.6707031456847247,0.783014245014245,0.5410714285714285,0.876608187134503,0.6707031456847247,0.783014245014245,0.5410714285714285,0.876608187134503
41,33.0,0.6707031456847247,0.783014245014245,0.5410714285714285,0.876608187134503,0.6707031456847247,0.783014245014245,0.5410714285714285,0.876608187134503
42,33.0,0.6707031456847247,0.783014245014245,0.5410714285714285,0.876608187134503,0.6707031456847247,0.783014245014245,0.5410714285714285,0.876608187134503
43,29.0,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
44,29.0,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
45,29.0,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
46,29.0,0.5246507550928603,0.7936980056980056,0.38571428571428573,0.952046783625731,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
47,29.0,0.6481647194910353,0.7665641025641026,0.5142857142857142,0.8649122807017544,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
48,29.0,0.6654523134759976,0.7865641025641026,0.5410714285714284,0.8818713450292398,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
49,29.0,0.6708131321894479,0.7557492877492877,0.5660714285714286,0.828654970760234,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
50,29.0,0.6708131321894479,0.7557492877492877,0.5660714285714286,0.828654970760234,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
51,29.0,0.6708131321894479,0.7557492877492877,0.5660714285714286,0.828654970760234,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
52,29.0,0.564123109054688,0.7973903133903134,0.4392857142857142,0.9362573099415206,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
53,29.0,0.6560123835229098,0.77411396011396,0.5107142857142857,0.8763157894736843,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
54,29.0,0.6560123835229098,0.77411396011396,0.5107142857142857,0.8763157894736843,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
55,29.0,0.6562323501060343,0.7695213675213675,0.4928571428571429,0.8757309941520468,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
56,29.0,0.664543628301523,0.7321880341880342,0.5571428571428572,0.8002923976608187,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
57,29.0,0.664543628301523,0.7321880341880342,0.5571428571428572,0.8002923976608187,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
58,29.0,0.664543628301523,0.7321880341880342,0.5571428571428572,0.8002923976608187,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
59,29.0,0.512731389370863,0.7818176638176638,0.3732142857142857,0.9412280701754385,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
60,29.0,0.6403369706317075,0.7865868945868946,0.45714285714285713,0.9146198830409358,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
61,29.0,0.6598229869545659,0.7735327635327635,0.525,0.8698830409356726,0.6825225242593663,0.7696866096866096,0.5642857142857143,0.8488304093567253
62,33.0,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
63,33.0,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
64,33.0,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
65,33.0,0.5182838924233661,0.7705641025641026,0.39107142857142857,0.9192982456140351,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
66,33.0,0.6340089518668466,0.7673105413105412,0.475,0.8812865497076023,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
67,33.0,0.6736871987661461,0.7791452991452992,0.5535714285714286,0.8660818713450293,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
68,33.0,0.6736871987661461,0.7791452991452992,0.5535714285714286,0.8660818713450293,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
69,33.0,0.6736871987661461,0.7791452991452992,0.5535714285714286,0.8660818713450293,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
70,33.0,0.6737630550735814,0.7856638176638175,0.5392857142857144,0.8812865497076023,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
71,33.0,0.6737630550735814,0.7856638176638175,0.5392857142857144,0.8812865497076023,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
72,33.0,0.6737630550735814,0.7856638176638175,0.5392857142857144,0.8812865497076023,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
73,33.0,0.5075054045369835,0.7693789173789173,0.34285714285714286,0.9353801169590643,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
74,33.0,0.6664178491099543,0.7704216524216523,0.5232142857142856,0.8657894736842107,0.6827609600925391,0.7785641025641025,0.5678571428571428,0.8602339181286549
75,25.0,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
76,25.0,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
77,25.0,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
78,25.0,0.5414356018250756,0.7852364672364672,0.42857142857142855,0.9242690058479532,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
79,25.0,0.6815306310648416,0.7704216524216524,0.5660714285714286,0.8494152046783625,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
80,25.0,0.6815306310648416,0.7704216524216524,0.5660714285714286,0.8494152046783625,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
81,25.0,0.6815306310648416,0.7704216524216524,0.5660714285714286,0.8494152046783625,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
82,25.0,0.4981787481524323,0.7533903133903134,0.3464285714285714,0.9119883040935672,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
83,25.0,0.6754903701561596,0.7744102564102564,0.5410714285714285,0.8649122807017544,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
84,25.0,0.6754903701561596,0.7744102564102564,0.5410714285714285,0.8649122807017544,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
85,25.0,0.6880522684917422,0.7781253561253562,0.5660714285714286,0.8596491228070177,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
86,25.0,0.6880522684917422,0.7781253561253562,0.5660714285714286,0.8596491228070177,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
87,25.0,0.6880522684917422,0.7781253561253562,0.5660714285714286,0.8596491228070177,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
88,25.0,0.5137632607158923,0.771002849002849,0.3607142857142857,0.9309941520467836,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
89,25.0,0.6311635466872308,0.7901253561253562,0.43035714285714277,0.9301169590643275,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
90,25.0,0.661128021978022,0.7436410256410256,0.5160714285714285,0.8330409356725147,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
91,25.0,0.6643634952766531,0.7502905982905983,0.5374999999999999,0.8324561403508772,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
92,25.0,0.6643634952766531,0.7502905982905983,0.5374999999999999,0.8324561403508772,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
93,25.0,0.6643634952766531,0.7502905982905983,0.5374999999999999,0.8324561403508772,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
94,25.0,0.6762482648930016,0.7664102564102564,0.5410714285714284,0.8538011695906433,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
95,25.0,0.6762482648930016,0.7664102564102564,0.5410714285714284,0.8538011695906433,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
96,25.0,0.6762482648930016,0.7664102564102564,0.5410714285714284,0.8538011695906433,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
97,25.0,0.45715907075380763,0.7581367521367521,0.2678571428571429,0.9502923976608187,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
98,25.0,0.6208589004562688,0.7354757834757835,0.4446428571428571,0.8488304093567252,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
99,25.0,0.6773946243814665,0.7972364672364672,0.5374999999999999,0.8976608187134504,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
100,25.0,0.6785859745517641,0.7668717948717949,0.5517857142857142,0.8494152046783625,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
101,25.0,0.6785859745517641,0.7668717948717949,0.5517857142857142,0.8494152046783625,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
102,25.0,0.6855353094274147,0.7627179487179487,0.5660714285714287,0.8385964912280702,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
103,25.0,0.6855353094274147,0.7627179487179487,0.5660714285714287,0.8385964912280702,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
104,25.0,0.6855353094274147,0.7627179487179487,0.5660714285714287,0.8385964912280702,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
105,25.0,0.48197134181607865,0.7354871794871795,0.29107142857142854,0.908187134502924,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
106,25.0,0.6414302551249919,0.7664216524216524,0.47142857142857136,0.881578947368421,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
107,25.0,0.6537186491870701,0.7692250712250711,0.49642857142857133,0.8748538011695907,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
108,25.0,0.6768482520403573,0.7516182336182335,0.5553571428571428,0.8280701754385966,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
109,25.0,0.6768482520403573,0.7516182336182335,0.5553571428571428,0.8280701754385966,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
110,25.0,0.6768482520403573,0.7516182336182335,0.5553571428571428,0.8280701754385966,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
111,25.0,0.5512163485637169,0.7967863247863247,0.42857142857142855,0.9406432748538011,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
112,25.0,0.6782450035344771,0.7662678062678062,0.5535714285714286,0.8485380116959066,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
113,25.0,0.6782450035344771,0.7662678062678062,0.5535714285714286,0.8485380116959066,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
114,25.0,0.6782450035344771,0.7662678062678062,0.5535714285714286,0.8485380116959066,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
115,25.0,0.48828643403380245,0.7536866096866096,0.32857142857142857,0.9187134502923977,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
116,25.0,0.6563938307306728,0.7778290598290598,0.5071428571428571,0.8821637426900585,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
117,25.0,0.6796440235203393,0.7363760683760684,0.5553571428571428,0.8067251461988304,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
118,25.0,0.6796440235203393,0.7363760683760684,0.5553571428571428,0.8067251461988304,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
119,25.0,0.6796440235203393,0.7363760683760684,0.5553571428571428,0.8067251461988304,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
120,25.0,0.4295552213868003,0.7119259259259259,0.22142857142857145,0.902923976608187,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
121,25.0,0.6438567733436155,0.7747293447293447,0.4839285714285714,0.8874269005847953,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
122,25.0,0.6572304671936251,0.771156695156695,0.5107142857142857,0.8710526315789474,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
123,25.0,0.6580611239637555,0.7978290598290598,0.4732142857142857,0.9248538011695906,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
124,25.0,0.6580611239637555,0.7978290598290598,0.4732142857142857,0.9248538011695906,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
125,25.0,0.6587209433841013,0.7582678062678062,0.5214285714285715,0.8491228070175438,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
126,25.0,0.6587209433841013,0.7582678062678062,0.5214285714285715,0.8491228070175438,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
127,25.0,0.6640143499775079,0.7699601139601139,0.525,0.8649122807017544,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
128,25.0,0.669778172996594,0.7781139601139601,0.5232142857142856,0.8760233918128655,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
129,25.0,0.669778172996594,0.7781139601139601,0.5232142857142856,0.8760233918128655,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
130,25.0,0.669778172996594,0.7781139601139601,0.5232142857142856,0.8760233918128655,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
131,25.0,0.6701778291883554,0.7677606837606837,0.5428571428571428,0.8549707602339183,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
132,25.0,0.6701778291883554,0.7677606837606837,0.5428571428571428,0.8549707602339183,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
133,25.0,0.6737738641475484,0.7744216524216523,0.525,0.8707602339181287,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
134,25.0,0.6737738641475484,0.7744216524216523,0.525,0.8707602339181287,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
135,25.0,0.6737738641475484,0.7744216524216523,0.525,0.8707602339181287,0.6934469699890752,0.7861139601139601,0.5678571428571428,0.8707602339181287
