AURKC,CDK4,CHUK,EGFR,ERBB4,FES,GSK3A,KIT,MAP4K4,MAPK14,PASK,PRKX,RPS6KA2,SIK2,SRMS
AXL,BLK,CDK2,EGFR,ERBB2,GRK6,MKNK2,ROCK2,SIK1,TTK
AKT2,CDK1,DYRK1B,EGFR,ERBB2,MKNK1,PDPK1,ROCK1,RPS6KA1,SGK2,SIK2,STK4,TTK,YES1
AKT1,CAMK1D,CAMK2A,CDK1,CSNK1A1,EGFR,ERBB4,MAP2K1,MAPKAPK2,MARK3,MELK,MERTK,MINK1,PIK3CA,PRKG2,ROCK2,RPS6KA2,SGK3,SIK2,SRMS,TTK
AURKA,BMX,CDK1,CHEK2,CSNK1A1,CSNK1G2,DDR2,EGFR,EPHA3,ERBB4,FER,FGR,FLT3,FLT4,GSK3A,IRAK4,JAK2,LTK,MAPK12,MARK4,MKNK2,NTRK3,PAK6,PIK3CA,PRKG1,PRKX,ROCK1,RPS6KA3,RPS6KA5,SIK2,STK3,TEK,TXK
ABL1,CDK1,CDK6,CLK3,EGFR,EPHB3,FRK,GSK3A,HCK,IRAK4,JAK2,LRRK2,LTK,MUSK,PRKX,ROCK2,RPS6KA2,RPS6KA3
CDC42BPA,CHUK,ERBB4,FGFR4,GSK3A,ITK,JAK2,LTK,MAPK1,MAPK14,MUSK,PAK6,PHKG2,PRKG2,ROCK2,SGK1,SRMS,SYK
AKT3,ALK,CAMK1D,CAMK2D,CDK2,CHUK,CSNK1A1,EGFR,ERBB4,FLT1,GSK3A,JAK1,LRRK2,LTK,MAPK13,MUSK,NTRK2,PAK1,PIK3CA,PRKCB,PRKD1,ROCK1,ROS1,RPS6KA1,RPS6KA4,SRMS,TBK1
AURKA,CHUK,CSF1R,CSNK1A1,CSNK1G3,EGFR,ERBB2,ERBB4,GSK3B,IKBKB,LRRK2,MELK,MERTK,MST4,PAK1,ROCK1,SIK2,SRC,TTK
BRSK2,CSK,EGFR,ERBB4,FGR,LYN,MARK2,MET,PAK6,PHKG2,PRKG1,ROCK2,SGK3,SIK2,TTK,ZAP70
ABL1,CHUK,EGFR,EPHA4,ERBB4,FGFR4,FYN,GSK3A,JAK1,MAPK14,MAPK3,MARK4,MUSK,NTRK3,PAK2,PDPK1,PRKD2,PRKX,ROCK1,RPS6KA3,STK4
ALK,BRSK2,CDK5,CSNK1G1,DYRK1A,EGFR,FER,FGR,FRK,GRK6,JAK2,MARK4,MST1R,MUSK,NUAK1,PLK1,PRKX,PTK6,ROCK1,RPS6KA3
BRSK2,CAMK4,CSNK1G3,EGFR,ERBB4,FGR,FYN,JAK1,MKNK2,PRKG1,RPS6KA1,RPS6KA5,SRMS,TTK
ALK,BLK,CAMK4,CDC42BPA,CDK3,CHEK2,CSNK1A1,DCLK2,FES,FLT1,IKBKE,KIT,MAP4K4,MAPK11,MAPK9,MAPKAPK5,MARK4,MUSK,NTRK1,PLK1,PRKD2,PRKD3,ROCK1,SGK2,SRPK3
BTK,CSNK1A1,DAPK1,DDR2,EGFR,ERBB4,IKBKE,KIT,MAPKAPK2,NUAK1,PRKG1,ROCK1,RPS6KA3,SIK2,SRC,SRPK3,STK3
ABL2,ALK,AURKA,AURKB,BRSK1,BRSK2,CAMK2D,CDK2,DAPK1,DCLK2,EGFR,EPHA3,ERBB4,FGFR3,GSK3A,IRAK4,KIT,LRRK2,MUSK,NEK2,NTRK1,NUAK1,PAK2,PRKX,RPS6KA2,RPS6KA6,SGK3,STK3,TTK
ABL1,BTK,CDK5,CHEK1,CSNK1A1,CSNK1G3,EGFR,EPHB4,IKBKE,KIT,MAPK11,MAPKAPK5,NEK1,PRKCG,ROCK2,SIK2,SRPK1,STK3,STK4
