,num_features,g_fitness,g_score,a_fitness,a_score
0,81.0,0.6954887218045113,0.7259398496240601,0.6954887218045113,0.7259398496240601
1,70.0,0.7070676691729323,0.7259398496240601,0.7070676691729323,0.7259398496240601
2,70.0,0.7070676691729323,0.7259398496240601,0.7070676691729323,0.7259398496240601
3,70.0,0.7070676691729323,0.7259398496240601,0.7070676691729323,0.7259398496240601
4,70.0,0.6839097744360902,0.7259398496240601,0.7070676691729323,0.7259398496240601
5,70.0,0.7049624060150376,0.7259398496240601,0.7070676691729323,0.7259398496240601
6,70.0,0.7070676691729323,0.7259398496240601,0.7070676691729323,0.7259398496240601
7,70.0,0.7070676691729323,0.7259398496240601,0.7070676691729323,0.7259398496240601
8,69.0,0.7081203007518797,0.7259398496240601,0.7081203007518797,0.7259398496240601
9,61.0,0.7165413533834586,0.7259398496240601,0.7165413533834586,0.7259398496240601
10,61.0,0.7165413533834586,0.7259398496240601,0.7165413533834586,0.7259398496240601
11,59.0,0.7186466165413534,0.7259398496240601,0.7186466165413534,0.7259398496240601
12,59.0,0.7186466165413534,0.7259398496240601,0.7186466165413534,0.7259398496240601
13,59.0,0.7186466165413534,0.7259398496240601,0.7186466165413534,0.7259398496240601
14,59.0,0.6944360902255639,0.7259398496240601,0.7186466165413534,0.7259398496240601
15,57.0,0.720751879699248,0.7259398496240601,0.720751879699248,0.7259398496240601
16,57.0,0.720751879699248,0.7259398496240601,0.720751879699248,0.7259398496240601
17,56.0,0.7218045112781954,0.7259398496240601,0.7218045112781954,0.7259398496240601
18,56.0,0.7218045112781954,0.7259398496240601,0.7218045112781954,0.7259398496240601
19,55.0,0.7228571428571429,0.7259398496240601,0.7228571428571429,0.7259398496240601
20,51.0,0.7270676691729323,0.7259398496240601,0.7270676691729323,0.7259398496240601
21,51.0,0.7270676691729323,0.7259398496240601,0.7270676691729323,0.7259398496240601
22,51.0,0.7270676691729323,0.7259398496240601,0.7270676691729323,0.7259398496240601
23,51.0,0.6902255639097744,0.7259398496240601,0.7270676691729323,0.7259398496240601
24,51.0,0.7218045112781954,0.7259398496240601,0.7270676691729323,0.7259398496240601
25,51.0,0.7270676691729323,0.7259398496240601,0.7270676691729323,0.7259398496240601
26,51.0,0.7270676691729323,0.7259398496240601,0.7270676691729323,0.7259398496240601
27,51.0,0.7270676691729323,0.7259398496240601,0.7270676691729323,0.7259398496240601
28,50.0,0.7281203007518797,0.7259398496240601,0.7281203007518797,0.7259398496240601
29,50.0,0.7281203007518797,0.7259398496240601,0.7281203007518797,0.7259398496240601
30,48.0,0.7302255639097744,0.7259398496240601,0.7302255639097744,0.7259398496240601
31,48.0,0.7302255639097744,0.7259398496240601,0.7302255639097744,0.7259398496240601
32,48.0,0.7302255639097744,0.7259398496240601,0.7302255639097744,0.7259398496240601
33,48.0,0.6839097744360902,0.7259398496240601,0.7302255639097744,0.7259398496240601
34,48.0,0.7281203007518797,0.7259398496240601,0.7302255639097744,0.7259398496240601
35,48.0,0.7281203007518797,0.7259398496240601,0.7302255639097744,0.7259398496240601
36,48.0,0.7281203007518797,0.7259398496240601,0.7302255639097744,0.7259398496240601
37,48.0,0.6796992481203007,0.7259398496240601,0.7302255639097744,0.7259398496240601
38,48.0,0.7270676691729323,0.7259398496240601,0.7302255639097744,0.7259398496240601
39,48.0,0.7270676691729323,0.7259398496240601,0.7302255639097744,0.7259398496240601
40,47.0,0.7312781954887217,0.7259398496240601,0.7312781954887217,0.7259398496240601
41,46.0,0.7323308270676692,0.7259398496240601,0.7323308270676692,0.7259398496240601
42,41.0,0.737593984962406,0.7259398496240601,0.737593984962406,0.7259398496240601
43,41.0,0.737593984962406,0.7259398496240601,0.737593984962406,0.7259398496240601
44,41.0,0.737593984962406,0.7259398496240601,0.737593984962406,0.7259398496240601
45,41.0,0.6681203007518797,0.7259398496240601,0.737593984962406,0.7259398496240601
46,35.0,0.7439097744360902,0.7259398496240601,0.7439097744360902,0.7259398496240601
47,35.0,0.7439097744360902,0.7259398496240601,0.7439097744360902,0.7259398496240601
48,35.0,0.7439097744360902,0.7259398496240601,0.7439097744360902,0.7259398496240601
49,35.0,0.6965413533834587,0.7259398496240601,0.7439097744360902,0.7259398496240601
50,35.0,0.740751879699248,0.7259398496240601,0.7439097744360902,0.7259398496240601
51,35.0,0.7418045112781955,0.7259398496240601,0.7439097744360902,0.7259398496240601
52,35.0,0.7418045112781955,0.7259398496240601,0.7439097744360902,0.7259398496240601
53,32.0,0.7470676691729323,0.7259398496240601,0.7470676691729323,0.7259398496240601
54,32.0,0.7470676691729323,0.7259398496240601,0.7470676691729323,0.7259398496240601
55,32.0,0.7470676691729323,0.7259398496240601,0.7470676691729323,0.7259398496240601
56,32.0,0.6839097744360902,0.7259398496240601,0.7470676691729323,0.7259398496240601
57,32.0,0.7428571428571429,0.7259398496240601,0.7470676691729323,0.7259398496240601
58,32.0,0.7428571428571429,0.7259398496240601,0.7470676691729323,0.7259398496240601
59,32.0,0.7428571428571429,0.7259398496240601,0.7470676691729323,0.7259398496240601
60,32.0,0.6818045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
61,32.0,0.7439097744360902,0.7259398496240601,0.7470676691729323,0.7259398496240601
62,32.0,0.7449624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
63,32.0,0.7449624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
64,32.0,0.7449624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
65,32.0,0.6807518796992481,0.7259398496240601,0.7470676691729323,0.7259398496240601
66,32.0,0.740751879699248,0.7259398496240601,0.7470676691729323,0.7259398496240601
67,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
68,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
69,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
70,32.0,0.6849624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
71,32.0,0.7439097744360902,0.7259398496240601,0.7470676691729323,0.7259398496240601
72,32.0,0.7439097744360902,0.7259398496240601,0.7470676691729323,0.7259398496240601
73,32.0,0.7439097744360902,0.7259398496240601,0.7470676691729323,0.7259398496240601
74,32.0,0.6828571428571428,0.7259398496240601,0.7470676691729323,0.7259398496240601
75,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
76,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
77,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
78,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
79,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
80,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
81,32.0,0.6702255639097744,0.7259398496240601,0.7470676691729323,0.7259398496240601
82,32.0,0.7386466165413533,0.7259398496240601,0.7470676691729323,0.7259398496240601
83,32.0,0.7428571428571429,0.7259398496240601,0.7470676691729323,0.7259398496240601
84,32.0,0.7456140350877193,0.7307017543859649,0.7470676691729323,0.7259398496240601
85,32.0,0.7456140350877193,0.7307017543859649,0.7470676691729323,0.7259398496240601
86,32.0,0.7456140350877193,0.7307017543859649,0.7470676691729323,0.7259398496240601
87,32.0,0.6796992481203007,0.7259398496240601,0.7470676691729323,0.7259398496240601
88,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
89,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
90,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
91,32.0,0.7470676691729323,0.7259398496240601,0.7470676691729323,0.7259398496240601
92,32.0,0.7470676691729323,0.7259398496240601,0.7470676691729323,0.7259398496240601
93,32.0,0.7470676691729323,0.7259398496240601,0.7470676691729323,0.7259398496240601
94,32.0,0.674436090225564,0.7259398496240601,0.7470676691729323,0.7259398496240601
95,32.0,0.7418045112781955,0.7259398496240601,0.7470676691729323,0.7259398496240601
96,32.0,0.7439097744360902,0.7259398496240601,0.7470676691729323,0.7259398496240601
97,32.0,0.7449624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
98,32.0,0.7449624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
99,32.0,0.7449624060150376,0.7259398496240601,0.7470676691729323,0.7259398496240601
100,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
101,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
102,32.0,0.7460150375939849,0.7259398496240601,0.7470676691729323,0.7259398496240601
103,32.0,0.677593984962406,0.7259398496240601,0.7470676691729323,0.7259398496240601
